pressure_kpa,velocity_mps,mass_kg,max_force_N,permanent_deformation_mm
2100.0,4.0,2.0,4858.761563613249,2.3437879451132098
2100.0,4.0,3.0,4858.761563613249,3.517233821176737
2100.0,4.0,4.0,4858.761563613249,4.63519529843651
2100.0,4.0,5.0,4858.761563613249,5.709134873936053
2100.0,4.0,6.0,4858.761563613249,6.746410519279107
2100.0,5.0,2.0,4858.761563613249,3.659394101593169
2100.0,5.0,3.0,4858.761563613249,5.377156816078192
2100.0,5.0,4.0,4858.761563613249,7.0001373051952065
2100.0,5.0,5.0,4858.761563613249,8.547961685782361
2100.0,5.0,6.0,4858.761563613249,10.03438792072997
2100.0,6.0,2.0,4858.761563613249,5.17640078011641
2100.0,6.0,3.0,4858.761563613249,7.501900597486093
2100.0,6.0,4.0,4858.761563613249,9.682197622515083
2100.0,6.0,5.0,4858.761563613249,11.74991109819513
2100.0,6.0,6.0,4858.761563613249,13.726811718563004
2100.0,7.0,2.0,4858.761563613249,6.8721710118541335
2100.0,7.0,3.0,4858.761563613249,9.858433954689323
2100.0,7.0,4.0,4858.761563613249,12.63798070580333
2100.0,7.0,5.0,4858.761563613249,15.26208627839197
2100.0,7.0,6.0,4858.761563613249,17.76138731583503
2100.0,8.0,2.0,4858.761563613249,8.728452338304667
2100.0,8.0,3.0,4858.761563613249,12.417454682004132
2100.0,8.0,4.0,4858.761563613249,15.833242110262818
2100.0,8.0,5.0,4858.761563613249,19.04278315944642
2100.0,8.0,6.0,4858.761563613249,22.089047366680997
2100.0,9.0,2.0,4858.761563613249,10.726891342423277
2100.0,9.0,3.0,4858.761563613249,15.156870465455503
2100.0,9.0,4.0,4858.761563613249,19.237663273824122
2100.0,9.0,5.0,4858.761563613249,23.057949219264554
2100.0,9.0,6.0,4858.761563613249,26.671639828018908
2100.0,10.0,2.0,4858.761563613249,12.856749778461618
2100.0,10.0,3.0,4858.761563613249,18.058068023370442
2100.0,10.0,4.0,4858.761563613249,22.827778662483386
2100.0,10.0,5.0,4858.761563613249,27.277900167281746
2100.0,10.0,6.0,4858.761563613249,31.47774359195717
2200.0,2.0,2.0,4990.410576933418,0.41492505304665595
2200.0,2.0,3.0,4990.410576933418,0.7436083256341562
2200.0,2.0,4.0,4990.410576933418,1.0631027026623021
2200.0,2.0,5.0,4990.410576933418,1.3762060380097454
2200.0,2.0,6.0,4990.410576933418,1.6832653600143135
2200.0,3.0,2.0,4990.410576933418,1.2208492289988269
2200.0,3.0,3.0,4990.410576933418,1.9093920321613171
2200.0,3.0,4.0,4990.410576933418,2.572957098583448
2200.0,3.0,5.0,4990.410576933418,3.2152781621364457
2200.0,3.0,6.0,4990.410576933418,3.8399538023248834
2200.0,4.0,2.0,4990.410576933418,2.280345110771357
2200.0,4.0,3.0,4990.410576933418,3.4249452360982278
2200.0,4.0,4.0,4990.410576933418,4.515743949226165
2200.0,4.0,5.0,4990.410576933418,5.56362531778636
2200.0,4.0,6.0,4990.410576933418,6.575043003637471
2200.0,5.0,2.0,4990.410576933418,3.564120603470701
2200.0,5.0,3.0,4990.410576933418,5.239874078439825
2200.0,5.0,4.0,4990.410576933418,6.822369290227459
2200.0,5.0,5.0,4990.410576933418,8.333393893626788
2200.0,5.0,6.0,4990.410576933418,9.78388292736711
2200.0,6.0,2.0,4990.410576933418,5.044066875309456
2200.0,6.0,3.0,4990.410576933418,7.312585577809424
2200.0,6.0,4.0,4990.410576933418,9.439859547567647
2200.0,6.0,5.0,4990.410576933418,11.458560943517519
2200.0,6.0,6.0,4990.410576933418,13.388202464090234
2200.0,7.0,2.0,4990.410576933418,6.698121769644659
2200.0,7.0,3.0,4990.410576933418,9.611694262695435
2200.0,7.0,4.0,4990.410576933418,12.325811538901295
2200.0,7.0,5.0,4990.410576933418,14.887419711080065
2200.0,7.0,6.0,4990.410576933418,17.32707116295042
2200.0,8.0,2.0,4990.410576933418,8.508480089698768
2200.0,8.0,3.0,4990.410576933418,12.109383597261278
2200.0,8.0,4.0,4990.410576933418,15.444516685291507
2200.0,8.0,5.0,4990.410576933418,18.579179588827625
2200.0,8.0,6.0,4990.410576933418,21.554284957850122
2200.0,9.0,2.0,4990.410576933418,10.460329712667194
2200.0,9.0,3.0,4990.410576933418,14.784945803117244
2200.0,9.0,4.0,4990.410576933418,18.768518637090942
2200.0,9.0,5.0,4990.410576933418,22.49983314009701
2200.0,9.0,6.0,4990.410576933418,26.030045660246014
2200.0,10.0,2.0,4990.410576933418,12.539013422786184
2200.0,10.0,3.0,4990.410576933418,17.617577400927246
2200.0,10.0,4.0,4990.410576933418,22.275604441011065
2200.0,10.0,5.0,4990.410576933418,26.622273364954207
2200.0,10.0,6.0,4990.410576933418,30.724795077508062
2300.0,2.0,2.0,5122.059590253588,0.4012102089132521
2300.0,2.0,3.0,5122.059590253588,0.7216812675698109
2300.0,2.0,4.0,5122.059590253588,1.0337800823824046
2300.0,2.0,5.0,5122.059590253588,1.3392611108200065
2300.0,2.0,6.0,5122.059590253588,1.6384961552172965
2300.0,3.0,2.0,5122.059590253588,1.1865898871341658
2300.0,3.0,3.0,5122.059590253588,1.8587233370908993
2300.0,3.0,4.0,5122.059590253588,2.506455935593164
2300.0,3.0,5.0,5122.059590253588,3.1332629332148256
2300.0,3.0,6.0,5122.059590253588,3.743259025160152
2300.0,4.0,2.0,5122.059590253588,2.220997559093538
2300.0,4.0,3.0,5122.059590253588,3.338173800969478
2300.0,4.0,4.0,5122.059590253588,4.402406932411571
2300.0,4.0,5.0,5122.059590253588,5.424923635738026
2300.0,4.0,6.0,5122.059590253588,6.413066880664506
2300.0,5.0,2.0,5122.059590253588,3.4729381034017845
2300.0,5.0,3.0,5122.059590253588,5.109272494981185
2300.0,5.0,4.0,5122.059590253588,6.655049267132151
2300.0,5.0,5.0,5122.059590253588,8.129857244045231
2300.0,5.0,6.0,5122.059590253588,9.546369225477667
2300.0,6.0,2.0,5122.059590253588,4.918195833764459
2300.0,6.0,3.0,5122.059590253588,7.13313168875794
2300.0,6.0,4.0,5122.059590253588,9.211157227626073
2300.0,6.0,5.0,5122.059590253588,11.182206909793578
2300.0,6.0,6.0,5122.059590253588,13.067256782101929
2300.0,7.0,2.0,5122.059590253588,6.5330916580922915
2300.0,7.0,3.0,5122.059590253588,9.378262209859503
2300.0,7.0,4.0,5122.059590253588,12.029276830609213
2300.0,7.0,5.0,5122.059590253588,14.532737261772667
2300.0,7.0,6.0,5122.059590253588,16.916699610089378
2300.0,8.0,2.0,5122.059590253588,8.301324304759346
2300.0,8.0,3.0,5122.059590253588,11.818304814766034
2300.0,8.0,4.0,5122.059590253588,15.076687017334725
2300.0,8.0,5.0,5122.059590253588,18.140165024013545
2300.0,8.0,6.0,5122.059590253588,21.047616266158315
2300.0,9.0,2.0,5122.059590253588,10.207366065769707
2300.0,9.0,3.0,5122.059590253588,14.432160438396778
2300.0,9.0,4.0,5122.059590253588,18.32501600279384
2300.0,9.0,5.0,5122.059590253588,21.971836898061376
2300.0,9.0,6.0,5122.059590253588,25.422811325099342
2300.0,10.0,2.0,5122.059590253588,12.237917113749491
2300.0,10.0,3.0,5122.059590253588,17.200281099428146
2300.0,10.0,4.0,5122.059590253588,21.752521548284992
2300.0,10.0,5.0,5122.059590253588,26.00185675869461
2300.0,10.0,6.0,5122.059590253588,30.0127112859833
2400.0,2.0,2.0,5253.708603573757,0.3880006095812779
2400.0,2.0,3.0,5253.708603573757,0.7003615230859968
2400.0,2.0,4.0,5253.708603573757,1.005213134134056
2400.0,2.0,5.0,5253.708603573757,1.3032369054405957
2400.0,2.0,6.0,5253.708603573757,1.5954398819632565
2400.0,3.0,2.0,5253.708603573757,1.155301494299417
2400.0,3.0,3.0,5253.708603573757,1.811474320311782
2400.0,3.0,4.0,5253.708603573757,2.44312840512402
2400.0,3.0,5.0,5253.708603573757,3.055043716827391
2400.0,3.0,6.0,5253.708603573757,3.6509697440527376
2400.0,4.0,2.0,5253.708603573757,2.1641917661235506
2400.0,4.0,3.0,5253.708603573757,3.2554076174365423
2400.0,4.0,4.0,5253.708603573757,4.295145497854476
2400.0,4.0,5.0,5253.708603573757,5.294125699628152
2400.0,4.0,6.0,5253.708603573757,6.258808653770517
2400.0,5.0,2.0,5253.708603573757,3.387318290603613
2400.0,5.0,3.0,5253.708603573757,4.985317517531604
2400.0,5.0,4.0,5253.708603573757,6.4955859935778255
2400.0,5.0,5.0,5253.708603573757,7.93675475436349
2400.0,5.0,6.0,5253.708603573757,9.321626379482918
2400.0,6.0,2.0,5253.708603573757,4.79790796508816
2400.0,6.0,3.0,5253.708603573757,6.963260240279468
2400.0,6.0,4.0,5253.708603573757,8.993166319018147
2400.0,6.0,5.0,5253.708603573757,10.920528688216349
2400.0,6.0,6.0,5253.708603573757,12.76330127389809
2400.0,7.0,2.0,5253.708603573757,6.375995420319036
2400.0,7.0,3.0,5253.708603573757,9.156699396866326
2400.0,7.0,4.0,5253.708603573757,11.748096182762241
2400.0,7.0,5.0,5253.708603573757,14.195938800582617
2400.0,7.0,6.0,5253.708603573757,16.52664371193742
2400.0,8.0,2.0,5253.708603573757,8.104625803076035
2400.0,8.0,3.0,5253.708603573757,11.542471773816695
2400.0,8.0,4.0,5253.708603573757,14.727593233123478
2400.0,8.0,5.0,5253.708603573757,17.723181659954705
2400.0,8.0,6.0,5253.708603573757,20.56734943699676
2400.0,9.0,2.0,5253.708603573757,9.967513226062216
2400.0,9.0,3.0,5253.708603573757,14.097287435450864
2400.0,9.0,4.0,5253.708603573757,17.904582780500718
2400.0,9.0,5.0,5253.708603573757,21.47160337455512
2400.0,9.0,6.0,5253.708603573757,24.847082192057794
2400.0,10.0,2.0,5253.708603573757,11.951658718044493
2400.0,10.0,3.0,5253.708603573757,16.80373555070423
2400.0,10.0,4.0,5253.708603573757,21.25626563638969
2400.0,10.0,5.0,5253.708603573757,25.413782432484123
2400.0,10.0,6.0,5253.708603573757,29.3374499910487
2500.0,2.0,2.0,5385.357616893927,0.37616434963919526
2500.0,2.0,3.0,5385.357616893927,0.6811529896937132
2500.0,2.0,4.0,5385.357616893927,0.9786242589756855
2500.0,2.0,5.0,5385.357616893927,1.2691482626035053
2500.0,2.0,6.0,5385.357616893927,1.5549616050989954
2500.0,3.0,2.0,5385.357616893927,1.124534108588088
2500.0,3.0,3.0,5385.357616893927,1.7654921969312518
2500.0,3.0,4.0,5385.357616893927,2.382490441617227
2500.0,3.0,5.0,5385.357616893927,2.980737276409249
2500.0,3.0,6.0,5385.357616893927,3.5630715807186903
2500.0,4.0,2.0,5385.357616893927,2.1105489541989164
2500.0,4.0,3.0,5385.357616893927,3.1760521746787385
2500.0,4.0,4.0,5385.357616893927,4.192488563440303
2500.0,4.0,5.0,5385.357616893927,5.169043929211196
2500.0,4.0,6.0,5385.357616893927,6.112563307104221
2500.0,5.0,2.0,5385.357616893927,3.3055913391038074
2500.0,5.0,3.0,5385.357616893927,4.8672240700876745
2500.0,5.0,4.0,5385.357616893927,6.343757523312196
2500.0,5.0,5.0,5385.357616893927,7.752930971233907
2500.0,5.0,6.0,5385.357616893927,9.107102082906245
2500.0,6.0,2.0,5385.357616893927,4.684577336932317
2500.0,6.0,3.0,5385.357616893927,6.801067372273683
2500.0,6.0,4.0,5385.357616893927,8.786129628335175
2500.0,6.0,5.0,5385.357616893927,10.671361317990566
2500.0,6.0,6.0,5385.357616893927,12.474011122137743
2500.0,7.0,2.0,5385.357616893927,6.226944142942575
2500.0,7.0,3.0,5385.357616893927,8.946599091735564
2500.0,7.0,4.0,5385.357616893927,11.48144837136129
2500.0,7.0,5.0,5385.357616893927,13.875831244152756
2500.0,7.0,6.0,5385.357616893927,16.156624192772547
2500.0,8.0,2.0,5385.357616893927,7.917214521027742
2500.0,8.0,3.0,5385.357616893927,11.279440153064776
2500.0,8.0,4.0,5385.357616893927,14.396061266257073
2500.0,8.0,5.0,5385.357616893927,17.327316905966438
2500.0,8.0,6.0,5385.357616893927,20.110901709439453
2500.0,9.0,2.0,5385.357616893927,9.738328963146646
2500.0,9.0,3.0,5385.357616893927,13.779358930223356
2500.0,9.0,4.0,5385.357616893927,17.504934376575573
2500.0,9.0,5.0,5385.357616893927,20.995760656526024
2500.0,9.0,6.0,5385.357616893927,24.30040314977546
2500.0,10.0,2.0,5385.357616893927,11.680776781411513
2500.0,10.0,3.0,5385.357616893927,16.427543581033508
2500.0,10.0,4.0,5385.357616893927,20.785716169042917
2500.0,10.0,5.0,5385.357616893927,24.854934588216445
2500.0,10.0,6.0,5385.357616893927,28.696692803409913
